Date,Open,High,Low,Close,Adj Close,Volume
11/15/2022,14372.41992,14440.78027,14266.41992,14378.50977,14378.50977,77960600
11/16/2022,14374.86035,14382.62012,14195.30957,14234.03027,14234.03027,76202800
11/17/2022,14348.45996,14384.54004,14149.7002,14266.37988,14266.37988,58048700
11/18/2022,14320.61035,14457.75977,14300.20996,14431.86035,14431.86035,93252600
11/21/2022,14395.53027,14425.9502,14321.83984,14379.92969,14379.92969,48082900
11/22/2022,14352.54004,14485.49023,14343.79981,14422.34961,14422.34961,50364700
11/23/2022,14438.2002,14446.33008,14363.50977,14427.58984,14427.58984,51115900
11/24/2022,14456.15039,14570.70996,14447.54981,14539.55957,14539.55957,50503400
11/25/2022,14547.58008,14571.66016,14498.04981,14541.37988,14541.37988,46218800
11/28/2022,14471.09961,14514.73047,14374.15039,14383.36035,14383.36035,53336900
11/29/2022,14404.66992,14429.87012,14327.04004,14355.4502,14355.4502,51089400
11/30/2022,14429.21973,14487.7002,14363.32031,14397.04004,14397.04004,97644000
12/1/2022,14543.79981,14563.7002,14423.79004,14490.29981,14490.29981,61595900
12/2/2022,14465.7002,14584.58984,14372.41992,14529.38965,14529.38965,55190800
12/5/2022,14487.42969,14507.16016,14394.37012,14447.61035,14447.61035,50074900
12/6/2022,14406.87012,14471.5,14305.25977,14343.19043,14343.19043,50930900
12/7/2022,14304.9502,14372.34961,14218.17969,14261.19043,14261.19043,52784800
12/8/2022,14277.75,14298.80957,14196.76953,14264.55957,14264.55957,47362200
12/9/2022,14325.79981,14385.57031,14217.95996,14370.71973,14370.71973,52573000
12/12/2022,14300.42969,14366.38965,14262.59961,14306.62988,14306.62988,46459100
12/13/2022,14345.87988,14675.83984,14302.49023,14497.88965,14497.88965,68062200
12/14/2022,14453.54004,14470.74023,14375.9502,14460.2002,14460.2002,59754000
12/15/2022,14351.30957,14363.12012,13982.58984,13986.23047,13986.23047,87474200
12/16/2022,13978.44043,14011.25977,13815.24023,13893.07031,13893.07031,168807500
12/19/2022,13934.75,14001.37012,13927.04981,13942.87012,13942.87012,48853600
12/20/2022,13829.90039,13931.29004,13791.51953,13884.66016,13884.66016,56020300
12/21/2022,13944.69043,14099.75,13912.16992,14097.82031,14097.82031,44585400
12/22/2022,14113.00977,14160.87012,13890.54004,13914.07031,13914.07031,42893400
12/23/2022,13945.58984,14000.67969,13874.5,13940.92969,13940.92969,28738700
12/27/2022,14047.41992,14063.13965,13966.34961,13995.09961,13995.09961,22975000
12/28/2022,14013.71973,14018.46973,13914.62012,13925.59961,13925.59961,27583800
12/29/2022,13890.80957,14071.71973,13871.32031,14071.71973,14071.71973,30727400
12/30/2022,14005.83984,14008.96973,13922.54981,13923.58984,13923.58984,24346600
1/2/2023,13992.70996,14095.91016,13976.44043,14069.25977,14069.25977,34978500
1/3/2023,14116.07031,14293.87012,14083.75977,14181.66992,14181.66992,57907500
1/4/2023,14266.98047,14492.78027,14264.59961,14490.78027,14490.78027,76221600
1/5/2023,14451.23047,14501.59961,14403.73047,14436.30957,14436.30957,60947500
1/6/2023,14476.71973,14610.23047,14388.98047,14610.01953,14610.01953,55433700
1/9/2023,14650.73047,14832.88965,14628.61035,14792.83008,14792.83008,64976500
1/10/2023,14741.96973,14790.82031,14692.74023,14774.59961,14774.59961,57438600
1/11/2023,14805.40039,14965.46973,14794.99023,14947.91016,14947.91016,66367800
1/12/2023,14972.28027,15095.03027,14934.50977,15058.29981,15058.29981,65971500
1/13/2023,15063.20996,15132.37012,15041.16016,15086.51953,15086.51953,66451100
